# Rohdump RP25e Telemetrie | Modus: callback | 954 von 954 Nachrichten
# lfd | t_s | n | Codepoints | Hex(Latin1) | Hex(UTF8) | ASCII

   449   9.8894   2  [34 5]  L1: 22 05  U8: 22 05  |".|
   450   9.8991   2  [20 2]  L1: 14 02  U8: 14 02  |..|
   451   9.9261   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   452   9.9433   2  [36 5]  L1: 24 05  U8: 24 05  |$.|
   453   9.9667   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   454   9.9967   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   455   9.9994   2  [35 5]  L1: 23 05  U8: 23 05  |#.|
   456  10.0230   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   457  10.0487   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   458  10.0636   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   459  10.0883   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   460  10.0924   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   461  10.1240   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   462  10.1497   2  [1 5]  L1: 01 05  U8: 01 05  |..|
   463  10.1739   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   464  10.2161   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   465  10.2352   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   466  10.2383   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   467  10.2416   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   468  10.2652   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   469  10.2998   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   470  10.3035   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   471  10.3226   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   472  10.3732   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   473  10.3766   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   474  10.3954   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   475  10.4068   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   476  10.4260   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   477  10.4531   0  []  L1: 00  U8: 00  ||
   478  10.4792   2  [17 5]  L1: 11 05  U8: 11 05  |..|
   479  10.5053   0  []  L1: 00  U8: 00  ||
   480  10.5235   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   481  10.5271   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   482  10.5430   0  []  L1: 00  U8: 00  ||
   483  10.5680   2  [35 1]  L1: 23 01  U8: 23 01  |#.|
   484  10.5881   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   485  10.5989   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   486  10.6235   2  [25 1]  L1: 19 01  U8: 19 01  |..|
   487  10.6553   2  [24 1]  L1: 18 01  U8: 18 01  |..|
   488  10.6586   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   489  10.6786   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   490  10.7062   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   491  10.7237   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   492  10.7388   0  []  L1: 00  U8: 00  ||
   493  10.7796   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   494  10.7885   2  [24 1]  L1: 18 01  U8: 18 01  |..|
   495  10.8056   2  [25 1]  L1: 19 01  U8: 19 01  |..|
   496  10.8281   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   497  10.8584   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   498  10.8778   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   499  10.9000   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   500  10.9303   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   501  10.9538   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   502  10.9571   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   503  10.9710   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   504  11.0108   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   505  11.0235   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   506  11.0263   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   507  11.0350   2  [87 2]  L1: 57 02  U8: 57 02  |W.|
   508  11.1317   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   509  11.1347   2  [33 5]  L1: 21 05  U8: 21 05  |!.|
   510  11.1379   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   511  11.1528   0  []  L1: 00  U8: 00  ||
   512  11.1720   0  []  L1: 00  U8: 00  ||
   513  11.1811   2  [65533 1]  L1: FF 01  U8: EF BF BD 01  |..|
   514  11.1927   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   515  11.2012   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   516  11.2281   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   517  11.2732   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   518  11.2979   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   519  11.3151   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   520  11.3239   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   521  11.3280   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   522  11.3489   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   523  11.3734   0  []  L1: 00  U8: 00  ||
   524  11.4219   0  []  L1: 00  U8: 00  ||
   525  11.4307   0  []  L1: 00  U8: 00  ||
   526  11.4458   0  []  L1: 00  U8: 00  ||
   527  11.4491   2  [37 1]  L1: 25 01  U8: 25 01  |%.|
   528  11.4867   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   529  11.4959   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   530  11.4989   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   531  11.5131   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   532  11.5867   2  [22 1]  L1: 16 01  U8: 16 01  |..|
   533  11.5896   2  [37 1]  L1: 25 01  U8: 25 01  |%.|
   534  11.5926   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   535  11.6192   2  [86 2]  L1: 56 02  U8: 56 02  |V.|
   536  11.6434   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   537  11.6655   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   538  11.6685   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   539  11.6882   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   540  11.7143   2  [22 1]  L1: 16 01  U8: 16 01  |..|
   541  11.7443   2  [22 1]  L1: 16 01  U8: 16 01  |..|
   542  11.7473   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   543  11.7664   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   544  11.7949   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   545  11.8226   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   546  11.8474   2  [16 7]  L1: 10 07  U8: 10 07  |..|
   547  11.8504   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   548  11.8955   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   549  11.8983   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   550  11.9133   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   551  11.9235   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   552  11.9457   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   553  11.9693   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   554  11.9916   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   555  11.9953   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   556  12.0621   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   557  12.0813   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   558  12.0845   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   559  12.0937   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   560  12.1374   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   561  12.1403   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   562  12.1565   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   563  12.2071   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   564  12.2107   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   565  12.2276   0  []  L1: 00  U8: 00  ||
   566  12.2310   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   567  12.2648   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   568  12.2762   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   569  12.2999   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   570  12.3034   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   571  12.3317   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   572  12.3838   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   573  12.3926   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   574  12.3961   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   575  12.4429   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   576  12.4591   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   577  12.4698   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   578  12.4730   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   579  12.5259   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   580  12.5370   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   581  12.5402   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   582  12.5430   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   583  12.5695   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   584  12.6028   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   585  12.6207   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   586  12.6323   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   587  12.6526   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   588  12.6731   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   589  12.6973   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   590  12.7210   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   591  12.7436   2  [20 2]  L1: 14 02  U8: 14 02  |..|
   592  12.7524   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   593  12.7743   0  []  L1: 00  U8: 00  ||
   594  12.8078   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   595  12.8106   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   596  12.8334   2  [20 2]  L1: 14 02  U8: 14 02  |..|
   597  12.8593   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   598  12.8780   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   599  12.9020   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   600  12.9476   0  []  L1: 00  U8: 00  ||
   601  12.9503   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   602  12.9529   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   603  12.9716   0  []  L1: 00  U8: 00  ||
   604  13.0317   0  []  L1: 00  U8: 00  ||
   605  13.0347   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   606  13.0487   2  [34 5]  L1: 22 05  U8: 22 05  |".|
   607  13.0986   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   608  13.1236   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   609  13.1372   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   610  13.1575   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   611  13.2332   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   612  13.2362   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   613  13.2394   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   614  13.2586   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   615  13.2613   0  []  L1: 00  U8: 00  ||
   616  13.2752   2  [88 2]  L1: 58 02  U8: 58 02  |X.|
   617  13.2953   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   618  13.3134   2  [85 2]  L1: 55 02  U8: 55 02  |U.|
   619  13.3222   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   620  13.3354   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   621  13.3440   2  [16 7]  L1: 10 07  U8: 10 07  |..|
   622  13.3586   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   623  13.3616   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   624  13.3818   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   625  13.4117   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   626  13.4382   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   627  13.5311   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   628  13.5343   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   629  13.5373   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   630  13.5600   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   631  13.5640   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   632  13.5730   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   633  13.5867   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   634  13.5897   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   635  13.6033   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   636  13.6581   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   637  13.6617   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   638  13.6838   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   639  13.6867   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   640  13.7136   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   641  13.7386   0  []  L1: 00  U8: 00  ||
   642  13.7617   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   643  13.7656   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   644  13.8030   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   645  13.8259   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   646  13.8480   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   647  13.8513   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   648  13.8836   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   649  13.9138   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   650  13.9168   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   651  13.9388   0  []  L1: 00  U8: 00  ||
   652  13.9917   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   653  13.9947   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   654  14.0081   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   655  14.0172   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   656  14.0491   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   657  14.0790   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   658  14.1040   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   659  14.1068   2  [36 1]  L1: 24 01  U8: 24 01  |$.|
   660  14.1331   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   661  14.1364   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   662  14.1551   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   663  14.2156   2  [33 5]  L1: 21 05  U8: 21 05  |!.|
   664  14.2195   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   665  14.2331   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   666  14.2422   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   667  14.2717   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   668  14.2849   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   669  14.3084   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   670  14.3119   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   671  14.3369   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   672  14.3659   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   673  14.3853   2  [34 1]  L1: 22 01  U8: 22 01  |".|
   674  14.4099   2  [25 1]  L1: 19 01  U8: 19 01  |..|
   675  14.4710   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   676  14.4744   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   677  14.4773   0  []  L1: 00  U8: 00  ||
   678  14.4863   2  [25 1]  L1: 19 01  U8: 19 01  |..|
   679  14.5120   0  []  L1: 00  U8: 00  ||
   680  14.5477   0  []  L1: 00  U8: 00  ||
   681  14.5505   0  []  L1: 00  U8: 00  ||
   682  14.5720   2  [34 1]  L1: 22 01  U8: 22 01  |".|
